id_client,loan_date,loan_due_date,payment_date,income,culture,hectar,total_hectares_client,loan_amount,loan_amount_term,rating,score,total_debt,default_status,transaction_type
CLIENT_1565,2020-01-07,2020-07-05,2020-07-31,336298.16,5,48.82,706.28,87876.0,180,1,414,153764.79,1,first
CLIENT_1565,2020-06-14,2021-06-09,2021-07-10,183837.0,1,331.05,706.28,993150.0,360,0,339,993150.0,1,historic
CLIENT_1565,2021-06-13,2022-06-08,2022-07-01,295974.06,3,312.52,706.28,625040.0,360,0,222,652442.58,1,historic
CLIENT_1565,2022-01-17,2023-01-12,2023-05-01,98636.3,6,174.91,706.28,262365.0,360,0,200,262628.88,1,historic
CLIENT_1565,2022-06-22,2023-06-17,2023-09-05,84615.31,1,263.96,706.28,791880.0,360,0,200,791880.0,1,historic
CLIENT_1565,2023-06-24,2024-06-18,2024-08-22,189574.6,3,109.46,706.28,218920.0,360,0,200,340364.74,1,historic
CLIENT_1565,2024-06-20,2024-12-17,2025-01-06,158620.35,1,171.31,706.28,513930.0,180,0,200,513930.0,1,historic
CLIENT_1565,2025-01-11,2026-01-06,2026-03-18,245808.38,6,118.34,706.28,177510.0,360,0,200,200384.38,1,historic
CLIENT_1565,2025-06-13,2026-06-08,2026-09-12,335775.17,2,62.01,706.28,155025.0,360,0,200,276790.18,1,historic
CLIENT_1565,2026-06-11,2027-06-06,2027-07-15,136297.94,2,286.13,706.28,715325.0,360,0,200,715325.0,1,historic
CLIENT_1565,2027-06-23,2027-12-20,2028-01-25,390606.06,1,138.74,706.28,416220.0,180,0,200,448320.68,1,historic
CLIENT_1565,2028-01-18,2028-07-16,2028-08-21,51747.14,6,349.37,706.28,524055.0,180,0,200,524055.0,1,historic
CLIENT_1565,2029-01-18,2030-01-13,2030-03-24,257052.76,6,170.74,706.28,256110.0,360,0,200,468169.72,1,historic
CLIENT_1565,2029-06-26,2029-12-23,2030-01-13,267374.07,3,255.36,706.28,510720.0,180,0,200,799467.8,1,historic
CLIENT_1565,2030-06-11,2031-06-06,2031-08-20,66347.86,3,311.93,706.28,623860.0,360,0,200,623860.0,1,historic
CLIENT_1566,2023-06-09,2024-06-03,2024-06-05,190527.6,2,229.64,639.55,574100.0,360,4,736,574100.0,1,first
CLIENT_1566,2024-01-26,2024-07-24,2024-07-15,257752.18,5,248.28,639.55,446904.0,180,3,679,463929.86,0,historic
CLIENT_1566,2024-06-19,2024-12-16,2024-12-15,348929.0,4,128.48,639.55,449680.0,180,4,704,629466.48,0,historic
CLIENT_1566,2025-06-13,2026-06-08,2026-06-06,459851.06,1,226.27,639.55,678810.0,360,4,737,700267.51,0,historic
CLIENT_1566,2026-06-24,2027-06-19,2027-06-22,380720.34,4,144.94,639.55,507290.0,360,5,777,855908.12,1,historic
CLIENT_1566,2027-01-03,2027-07-02,2027-06-24,189354.34,5,112.79,639.55,203022.0,180,4,702,327606.19,0,historic
CLIENT_1566,2027-06-26,2027-12-23,2027-12-15,363812.07,2,50.12,639.55,125300.0,180,4,706,127056.84,0,historic
CLIENT_1566,2028-06-03,2028-11-30,2028-11-29,258157.97,4,96.55,639.55,337925.0,180,4,715,472431.55,0,historic
CLIENT_1566,2029-01-05,2029-07-04,2029-07-04,357886.82,6,116.46,639.55,174690.0,180,4,714,238446.55,0,historic
CLIENT_1566,2029-06-26,2029-12-23,2029-12-13,264677.95,4,251.47,639.55,880145.0,180,4,748,880145.0,0,historic
CLIENT_1566,2030-06-06,2031-06-01,2031-05-26,264581.01,2,145.42,639.55,363550.0,360,4,746,509139.23,0,historic
CLIENT_1566,2031-01-26,2032-01-21,2032-01-11,46539.91,5,113.83,639.55,204894.0,360,5,763,204894.0,0,historic
CLIENT_1566,2032-01-23,2033-01-17,2033-01-08,112947.8,6,133.37,639.55,200055.0,360,5,753,249641.85,0,historic
CLIENT_1566,2032-06-01,2032-11-28,2032-11-19,346507.82,3,83.67,639.55,167340.0,180,5,758,179982.39,0,historic
CLIENT_1566,2032-06-22,2033-06-17,2033-06-19,362689.85,1,224.12,639.55,672360.0,360,5,769,777264.62,1,historic
CLIENT_1566,2033-01-06,2033-07-05,2033-06-29,50622.34,6,82.9,639.55,124350.0,180,3,691,129815.45,0,historic
CLIENT_1566,2033-06-20,2033-12-17,2033-12-15,170158.01,4,218.37,639.55,764295.0,180,4,705,764295.0,0,historic
CLIENT_1567,2023-06-26,2023-12-23,2023-12-15,186599.73,4,123.34,977.02,431690.0,180,2,544,473588.53,0,first
CLIENT_1567,2024-01-27,2025-01-21,2025-01-20,359763.24,5,303.74,977.02,546732.0,360,2,537,876718.44,0,historic
CLIENT_1567,2024-06-23,2024-12-20,2024-12-26,491998.19,2,113.09,977.02,282725.0,180,2,550,437385.91,1,historic
CLIENT_1567,2025-06-07,2026-06-02,2026-05-29,476239.99,1,228.27,977.02,684810.0,360,1,458,933419.74,0,historic
CLIENT_1567,2026-01-07,2026-07-06,2026-07-05,314772.95,5,448.68,977.02,807624.0,180,1,483,840268.49,0,historic
CLIENT_1567,2026-06-06,2026-12-03,2027-01-21,245465.82,1,331.95,977.02,995850.0,180,1,481,995850.0,1,historic
CLIENT_1567,2027-01-18,2028-01-13,2028-05-05,371559.43,6,288.77,977.02,433155.0,360,0,376,433168.17,1,historic
CLIENT_1567,2027-06-08,2027-12-05,2028-02-01,46643.53,1,52.54,977.02,157620.0,180,0,320,157620.0,1,historic
CLIENT_1567,2028-06-03,2028-11-30,2029-02-12,448698.36,4,154.34,977.02,540190.0,180,0,252,1021903.53,1,historic
CLIENT_1567,2029-01-17,2029-07-16,2029-08-30,475818.14,6,373.19,977.02,559785.0,180,0,200,845504.87,1,historic
CLIENT_1567,2029-06-24,2029-12-21,2030-01-16,47033.26,2,482.38,977.02,1205950.0,180,0,200,1205950.0,1,historic
CLIENT_1568,2023-06-17,2024-06-11,2024-08-11,281049.47,3,251.11,672.86,502220.0,360,0,317,608598.99,1,first
CLIENT_1568,2024-06-14,2024-12-11,2025-01-02,376970.78,2,189.14,672.86,472850.0,180,0,254,709355.32,1,historic
CLIENT_1568,2025-06-09,2026-06-04,2026-07-13,301779.11,3,266.82,672.86,533640.0,360,0,244,650576.53,1,historic
CLIENT_1568,2026-06-12,2026-12-09,2027-03-18,283595.12,3,113.7,672.86,227400.0,180,0,200,402822.64,1,historic
CLIENT_1568,2027-01-14,2028-01-09,2028-01-05,357352.78,5,191.99,672.86,345582.0,360,0,200,618544.4,0,historic
CLIENT_1568,2027-06-04,2027-12-01,2028-03-01,255593.97,3,164.9,672.86,329800.0,180,0,222,475958.8,1,historic
CLIENT_1568,2028-01-28,2028-07-26,2028-11-02,465153.37,6,114.99,672.86,172485.0,180,0,200,220403.03,1,historic
CLIENT_1568,2029-01-16,2030-01-11,2030-01-07,438231.4,6,197.55,672.86,296325.0,360,0,200,377641.76,0,historic
CLIENT_1568,2030-01-12,2030-07-11,2030-07-10,396776.34,6,266.36,672.86,399540.0,180,0,229,414016.59,0,historic
CLIENT_1568,2031-01-20,2032-01-15,2032-03-16,39048.22,5,310.71,672.86,559278.0,360,0,234,559278.0,1,historic
CLIENT_1568,2031-06-08,2031-12-05,2032-02-15,420133.68,4,315.91,672.86,1105685.0,180,0,200,1248539.64,1,historic
CLIENT_1568,2032-01-16,2033-01-10,2033-05-10,121767.97,5,74.51,672.86,134118.0,360,0,200,197175.54,1,historic
CLIENT_1568,2032-06-12,2032-12-09,2033-01-10,43197.93,3,114.94,672.86,229880.0,180,0,200,229880.0,1,historic
CLIENT_1568,2033-06-16,2034-06-11,2034-07-17,316427.74,4,73.74,672.86,258090.0,360,0,200,417025.09,1,historic
CLIENT_1568,2034-01-03,2034-07-02,2034-09-05,212141.83,6,259.02,672.86,388530.0,180,0,200,440301.17,1,historic
CLIENT_1569,2023-06-09,2024-06-03,2024-06-02,421816.55,3,324.29,962.89,648580.0,360,5,819,756214.65,0,first
CLIENT_1569,2024-01-23,2024-07-21,2024-07-16,391520.62,5,159.77,962.89,287586.0,180,5,843,299831.68,0,historic
CLIENT_1569,2025-01-22,2025-07-21,2025-07-22,77004.6,5,224.34,962.89,403812.0,180,5,829,403812.0,1,historic
CLIENT_1569,2025-06-22,2026-06-17,2026-06-14,263310.52,4,404.76,962.89,1416660.0,360,4,710,1416660.0,0,historic
CLIENT_1569,2026-01-11,2026-07-10,2026-07-06,56177.54,6,66.93,962.89,100395.0,180,4,705,114891.57,0,historic
CLIENT_1569,2026-06-25,2026-12-22,2026-12-15,419693.94,4,213.47,962.89,747145.0,180,4,737,903716.33,0,historic
CLIENT_1569,2027-06-23,2027-12-20,2027-12-14,179978.58,2,394.98,962.89,987450.0,180,4,732,987450.0,0,historic
CLIENT_1569,2028-06-11,2028-12-08,2028-12-06,83784.42,1,112.08,962.89,336240.0,180,5,752,336240.0,0,historic
CLIENT_1569,2029-01-19,2030-01-14,2030-01-04,242771.93,5,345.69,962.89,622242.0,360,5,792,644703.72,0,historic
CLIENT_1569,2029-06-22,2030-06-17,2030-06-19,305807.49,1,159.47,962.89,478410.0,360,5,812,812510.08,1,historic
CLIENT_1569,2030-06-21,2030-12-18,2030-12-10,305310.55,4,80.03,962.89,280105.0,180,4,701,487666.65,0,historic
CLIENT_1569,2031-06-26,2031-12-23,2031-12-28,229577.65,4,241.89,962.89,846615.0,180,4,708,846615.0,1,historic
CLIENT_1570,2023-06-02,2024-05-27,2024-05-18,225198.19,4,209.45,690.68,733075.0,360,5,777,733075.0,0,first
CLIENT_1570,2024-01-14,2025-01-08,2025-01-06,374202.65,5,161.59,690.68,290862.0,360,5,769,576883.33,0,historic
CLIENT_1570,2024-06-27,2024-12-24,2024-12-24,280654.99,3,89.43,690.68,178860.0,180,5,804,255075.79,0,historic
CLIENT_1570,2025-06-21,2026-06-16,2026-06-25,27826.75,4,262.48,690.68,918680.0,360,5,826,918680.0,1,historic
CLIENT_1570,2026-01-05,2026-07-04,2026-07-02,6502.54,6,269.23,690.68,403845.0,180,5,751,403845.0,0,historic
CLIENT_1570,2026-06-26,2026-12-23,2026-12-17,352301.18,3,300.21,690.68,600420.0,180,5,780,981207.56,0,historic
CLIENT_1570,2027-01-25,2027-07-24,2027-07-18,58548.32,6,271.06,690.68,406590.0,180,5,795,406590.0,0,historic
CLIENT_1570,2028-01-26,2028-07-24,2028-07-23,262835.61,6,40.17,690.68,60255.0,180,5,800,76946.57,0,historic
CLIENT_1570,2028-06-03,2029-05-29,2029-05-19,143848.7,2,35.55,690.68,88875.0,360,5,805,153245.9,0,historic
CLIENT_1571,2021-06-06,2021-12-03,2021-12-05,7648.86,3,255.55,570.42,511100.0,180,0,255,511100.0,1,first
CLIENT_1571,2022-01-12,2022-07-11,2022-08-11,93161.63,5,179.04,570.42,322272.0,180,0,200,322272.0,1,historic
CLIENT_1571,2022-06-22,2022-12-19,2023-04-17,280241.58,4,103.02,570.42,360570.0,180,0,200,487675.95,1,historic
CLIENT_1571,2023-06-01,2024-05-26,2024-09-14,60140.48,2,82.09,570.42,205225.0,360,0,200,205225.0,1,historic
CLIENT_1571,2024-01-27,2024-07-25,2024-11-17,21036.46,5,144.43,570.42,259974.0,180,0,200,259974.0,1,historic
CLIENT_1571,2024-06-26,2025-06-21,2025-08-18,445090.83,2,46.93,570.42,117325.0,360,0,200,224888.02,1,historic
CLIENT_1571,2025-01-27,2026-01-22,2026-04-19,157753.12,5,283.58,570.42,510444.0,360,0,200,510444.0,1,historic
CLIENT_1571,2025-06-05,2025-12-02,2026-02-20,276998.81,4,265.58,570.42,929530.0,180,0,200,929530.0,1,historic
CLIENT_1571,2026-01-25,2027-01-20,2027-05-07,173224.56,5,217.99,570.42,392382.0,360,0,200,480365.74,1,historic
CLIENT_1571,2026-06-27,2027-06-22,2027-08-07,347701.27,4,116.74,570.42,408590.0,360,0,200,444279.35,1,historic
CLIENT_1571,2027-01-22,2027-07-21,2027-10-04,354867.7,5,146.47,570.42,263646.0,180,0,200,411318.69,1,historic
CLIENT_1572,2023-06-07,2023-12-04,2023-11-29,370031.49,3,344.48,942.48,688960.0,180,2,513,772534.89,0,first
CLIENT_1572,2024-06-03,2025-05-29,2025-05-23,181886.4,3,268.25,942.48,536500.0,360,2,507,545123.42,0,historic
CLIENT_1572,2025-06-04,2026-05-30,2026-07-19,328871.35,2,368.27,942.48,920675.0,360,1,495,945683.07,1,historic
CLIENT_1572,2026-06-21,2027-06-16,2027-07-27,481205.04,2,293.91,942.48,734775.0,360,1,405,1209145.44,1,historic
CLIENT_1572,2027-06-18,2027-12-15,2028-03-14,294088.03,1,359.89,942.48,1079670.0,180,0,325,1079670.0,1,historic
CLIENT_1572,2028-01-07,2028-07-05,2028-09-03,481263.39,6,67.06,942.48,100590.0,180,0,283,112865.37,1,historic
CLIENT_1572,2028-06-08,2029-06-03,2029-09-01,117914.5,2,447.65,942.48,1119125.0,360,0,244,1119125.0,1,historic
CLIENT_1572,2029-01-25,2030-01-20,2030-04-02,242366.84,6,107.65,942.48,161475.0,360,0,200,277565.66,1,historic
CLIENT_1572,2029-06-23,2029-12-20,2030-02-18,448823.39,3,117.03,942.48,234060.0,180,0,200,336277.74,1,historic
CLIENT_1573,2022-01-09,2022-07-08,2022-07-01,481076.3,5,66.61,456.7,119898.0,180,3,607,188522.45,0,first
CLIENT_1573,2022-06-25,2023-06-20,2023-06-13,99842.61,2,47.01,456.7,117525.0,360,3,615,230232.47,0,historic
CLIENT_1573,2023-01-23,2024-01-18,2024-01-19,325750.66,5,175.2,456.7,315360.0,360,3,626,424196.48,1,historic
CLIENT_1573,2024-01-23,2025-01-17,2025-01-08,477277.2,6,199.18,456.7,298770.0,360,3,609,445897.37,0,historic
CLIENT_1573,2025-01-25,2025-07-24,2025-07-22,217917.94,5,158.01,456.7,284418.0,180,3,609,457498.5,0,historic
CLIENT_1573,2025-06-06,2025-12-03,2025-11-25,104260.4,4,125.21,456.7,438235.0,180,3,608,438235.0,0,historic
CLIENT_1573,2026-06-26,2026-12-23,2026-12-25,322046.96,4,97.67,456.7,341845.0,180,3,621,619840.02,1,historic
CLIENT_1573,2027-06-27,2027-12-24,2027-12-26,125291.76,1,171.34,456.7,514020.0,180,2,562,514020.0,1,historic
CLIENT_1573,2028-01-28,2029-01-22,2029-02-03,421635.3,6,34.51,456.7,51765.0,360,2,507,100881.69,1,historic
CLIENT_1573,2028-06-13,2029-06-08,2029-05-30,73140.57,2,93.52,456.7,233800.0,360,1,477,233800.0,0,historic
CLIENT_1573,2029-06-26,2030-06-21,2030-06-20,247750.8,3,79.63,456.7,159260.0,360,1,493,181012.72,0,historic
CLIENT_1573,2030-01-25,2030-07-24,2030-08-17,229353.16,6,199.47,456.7,299205.0,180,2,513,480378.39,1,historic
CLIENT_1573,2031-01-23,2031-07-22,2031-08-13,402842.02,5,62.13,456.7,111834.0,180,1,485,211730.49,1,historic
CLIENT_1573,2031-06-02,2031-11-29,2031-12-24,372862.87,4,99.91,456.7,349685.0,180,0,368,681740.48,1,historic
CLIENT_1573,2032-01-23,2032-07-21,2032-09-13,83909.48,6,142.34,456.7,213510.0,180,0,334,214619.0,1,historic
CLIENT_1573,2032-06-01,2033-05-27,2033-07-30,473841.02,4,141.67,456.7,495845.0,360,0,297,812399.16,1,historic
CLIENT_1573,2033-01-03,2033-07-02,2033-09-20,259003.15,5,146.16,456.7,263088.0,180,0,228,338676.89,1,historic
CLIENT_1574,2023-01-27,2024-01-22,2024-01-16,471344.67,6,36.13,145.43,54195.0,360,4,731,73607.7,0,first
CLIENT_1574,2023-06-10,2023-12-07,2023-12-15,388327.18,2,22.36,145.43,55900.0,180,4,740,82886.34,1,historic
CLIENT_1574,2024-06-20,2025-06-15,2025-06-15,189747.38,4,61.35,145.43,214725.0,360,3,685,224067.51,0,historic
CLIENT_1574,2025-06-20,2025-12-17,2025-12-08,406506.47,4,59.33,145.43,207655.0,180,3,671,382674.97,0,historic
CLIENT_1574,2026-01-21,2027-01-16,2027-01-09,305159.31,6,18.7,145.43,28050.0,360,3,664,47741.99,0,historic
CLIENT_1574,2026-06-01,2026-11-28,2026-11-18,455489.75,4,45.56,145.43,159460.0,180,3,696,223720.35,0,historic
CLIENT_1574,2027-01-24,2028-01-19,2028-01-18,210891.29,6,7.54,145.43,11310.0,360,3,687,17649.92,0,historic
CLIENT_1574,2027-06-12,2028-06-06,2028-06-09,359903.39,1,18.41,145.43,55230.0,360,3,691,62459.75,1,historic
CLIENT_1575,2021-01-17,2022-01-12,2022-01-09,426500.3,5,33.14,493.71,59652.0,360,2,588,85385.51,0,first
CLIENT_1575,2021-06-20,2021-12-17,2021-12-10,122560.45,4,180.14,493.71,630490.0,180,2,587,630490.0,0,historic
CLIENT_1575,2022-01-14,2023-01-09,2023-01-07,156929.16,6,102.9,493.71,154350.0,360,3,626,296864.79,0,historic
CLIENT_1575,2022-06-26,2022-12-23,2022-12-24,187899.7,1,33.89,493.71,101670.0,180,3,627,122572.67,1,historic
CLIENT_1575,2023-06-15,2023-12-12,2023-12-07,40628.64,4,224.88,493.71,787080.0,180,2,509,787080.0,0,historic
CLIENT_1575,2024-01-28,2025-01-22,2025-01-12,449038.58,6,55.42,493.71,83130.0,360,2,520,86911.98,0,historic
CLIENT_1575,2024-06-07,2024-12-04,2024-11-29,248230.79,3,218.17,493.71,436340.0,180,2,558,647402.1,0,historic
CLIENT_1575,2025-06-24,2026-06-19,2026-06-17,217251.8,3,131.72,493.71,263440.0,360,2,582,333226.93,0,historic
CLIENT_1575,2026-01-27,2027-01-22,2027-01-15,192701.43,5,31.06,493.71,55908.0,360,3,602,60001.45,0,historic
CLIENT_1575,2026-06-08,2026-12-05,2026-12-03,378790.36,4,234.36,493.71,820260.0,180,2,586,901332.53,0,historic
CLIENT_1575,2026-06-17,2026-12-14,2026-12-16,349559.13,4,153.87,493.71,538545.0,180,2,584,886909.15,1,historic
CLIENT_1576,2021-01-27,2022-01-22,2022-01-24,160248.0,5,202.75,464.1,364950.0,360,3,660,397826.53,1,first
CLIENT_1576,2022-01-25,2023-01-20,2023-01-22,148516.61,6,29.64,464.1,44460.0,360,2,552,45966.68,1,historic
CLIENT_1576,2022-06-02,2023-05-28,2023-06-17,343511.7,4,54.5,464.1,190750.0,360,1,490,377710.53,1,historic
CLIENT_1576,2023-06-14,2023-12-11,2023-12-13,16386.11,4,171.61,464.1,600635.0,180,1,478,600635.0,1,historic
CLIENT_1576,2024-06-09,2024-12-06,2024-12-18,238251.82,4,227.11,464.1,794885.0,180,1,467,794885.0,1,historic
CLIENT_1576,2025-01-23,2025-07-22,2025-07-14,304436.31,6,91.03,464.1,136545.0,180,0,349,181894.08,0,historic
CLIENT_1576,2026-01-09,2027-01-04,2027-02-05,40625.63,6,87.5,464.1,131250.0,360,0,329,131250.0,1,historic
CLIENT_1576,2026-06-17,2026-12-14,2027-03-13,87251.56,4,49.48,464.1,173180.0,180,0,226,253280.36,1,historic
CLIENT_1576,2027-06-08,2028-06-02,2028-09-01,491545.32,1,42.32,464.1,126960.0,360,0,200,253040.52,1,historic
CLIENT_1576,2028-01-12,2029-01-06,2029-01-09,255377.49,6,191.45,464.1,287175.0,360,0,200,403730.16,1,historic
CLIENT_1576,2028-06-15,2028-12-12,2029-01-18,467286.4,2,202.82,464.1,507050.0,180,0,200,582372.66,1,historic
CLIENT_1576,2029-01-18,2030-01-13,2030-03-13,486114.27,6,81.44,464.1,122160.0,360,0,200,204565.68,1,historic
CLIENT_1577,2023-06-20,2023-12-17,2023-12-08,472984.78,4,238.79,788.77,835765.0,180,5,760,1122281.64,0,first
CLIENT_1577,2024-01-12,2024-07-10,2024-07-13,264564.36,6,389.4,788.77,584100.0,180,5,755,700898.09,1,historic
CLIENT_1577,2024-06-20,2024-12-17,2024-12-22,304633.74,2,113.88,788.77,284700.0,180,3,681,369987.56,1,historic
CLIENT_1577,2025-06-26,2025-12-23,2026-01-10,398617.37,2,160.2,788.77,400500.0,180,2,582,492511.6,1,historic
CLIENT_1577,2026-01-04,2026-07-03,2026-08-14,112010.14,5,245.28,788.77,441504.0,180,1,472,441504.0,1,historic
CLIENT_1577,2026-06-16,2027-06-11,2027-08-28,459724.7,2,200.98,788.77,502450.0,360,0,385,924006.37,1,historic
CLIENT_1577,2027-06-28,2028-06-22,2028-07-30,26969.31,3,362.98,788.77,725960.0,360,0,329,725960.0,1,historic
CLIENT_1577,2028-01-11,2029-01-05,2029-02-21,253600.83,6,304.75,788.77,457125.0,360,0,231,710933.86,1,historic
CLIENT_1577,2028-06-26,2029-06-21,2029-09-25,70615.0,3,325.57,788.77,651140.0,360,0,210,651140.0,1,historic
CLIENT_1578,2020-06-09,2020-12-06,2020-11-29,359639.34,4,151.58,480.38,530530.0,180,4,742,892177.9,0,first
CLIENT_1578,2021-01-17,2021-07-16,2021-07-07,311996.3,5,73.73,480.38,132714.0,180,4,746,187086.54,0,historic
CLIENT_1578,2021-06-03,2021-11-30,2021-12-02,373962.71,2,48.36,480.38,120900.0,180,5,762,222671.09,1,historic
CLIENT_1578,2022-01-24,2022-07-23,2022-07-19,472319.17,6,213.18,480.38,319770.0,180,4,736,532722.01,0,historic
CLIENT_1578,2022-06-16,2022-12-13,2022-12-07,299558.77,3,64.89,480.38,129780.0,180,4,717,215806.61,0,historic
CLIENT_1578,2023-01-09,2024-01-04,2023-12-25,29597.03,6,90.61,480.38,135915.0,360,4,722,135915.0,0,historic
CLIENT_1578,2023-06-21,2024-06-15,2024-06-07,218657.57,3,102.38,480.38,204760.0,360,4,728,338285.99,0,historic
CLIENT_1578,2024-06-17,2025-06-12,2025-06-06,479153.62,2,44.02,480.38,110050.0,360,5,760,171379.9,0,historic
CLIENT_1578,2025-06-26,2026-06-21,2026-06-22,64546.73,3,112.31,480.38,224620.0,360,5,771,224620.0,1,historic
CLIENT_1578,2026-06-25,2026-12-22,2026-12-15,445270.01,4,154.29,480.38,540015.0,180,3,699,850538.21,0,historic
CLIENT_1579,2021-06-16,2021-12-13,2021-12-07,227977.16,4,216.84,864.61,758940.0,180,3,615,758940.0,0,first
CLIENT_1579,2022-06-26,2022-12-23,2022-12-25,318239.76,3,73.04,864.61,146080.0,180,3,615,221437.48,1,historic
CLIENT_1579,2023-01-16,2023-07-15,2023-07-12,435332.69,5,329.48,864.61,593064.0,180,2,567,889219.69,0,historic
CLIENT_1579,2024-01-10,2025-01-04,2025-02-02,283119.52,6,77.71,864.61,116565.0,360,2,558,195864.54,1,historic
CLIENT_1579,2024-06-14,2024-12-11,2024-12-05,261789.79,3,324.63,864.61,649260.0,180,2,516,701097.36,0,historic
CLIENT_1579,2025-06-15,2025-12-12,2025-12-09,198279.23,3,88.82,864.61,177640.0,180,2,501,321549.73,0,historic
CLIENT_1579,2026-01-16,2026-07-15,2026-07-07,364154.37,6,321.63,864.61,482445.0,180,2,520,569017.12,0,historic
CLIENT_1579,2026-06-14,2027-06-09,2027-06-17,399965.63,1,309.25,864.61,927750.0,360,2,525,1198605.26,1,historic
CLIENT_1579,2027-01-21,2028-01-16,2028-01-27,74682.42,5,188.93,864.61,340074.0,360,2,505,340074.0,1,historic
CLIENT_1579,2027-06-28,2028-06-22,2028-07-06,356997.51,2,81.12,864.61,202800.0,360,1,483,340902.01,1,historic
CLIENT_1579,2028-06-27,2029-06-22,2029-08-05,97553.77,2,202.15,864.61,505375.0,360,1,470,505375.0,1,historic
CLIENT_1579,2029-01-12,2029-07-11,2029-11-03,315272.13,5,87.33,864.61,157194.0,180,0,387,237762.25,1,historic
CLIENT_1580,2023-01-09,2024-01-04,2024-01-01,412191.9,6,147.97,519.95,221955.0,360,1,435,245326.34,0,first
CLIENT_1580,2023-06-07,2023-12-04,2024-02-01,118176.57,1,82.44,519.95,247320.0,180,1,430,324301.73,1,historic
CLIENT_1580,2024-01-21,2024-07-19,2024-11-04,33531.2,6,105.57,519.95,158355.0,180,0,369,158355.0,1,historic
CLIENT_1580,2025-01-04,2025-12-30,2026-01-31,12340.87,5,174.69,519.95,314442.0,360,0,259,314442.0,1,historic
CLIENT_1580,2025-06-28,2025-12-25,2026-01-29,257033.43,1,188.51,519.95,565530.0,180,0,200,703231.32,1,historic
CLIENT_1580,2026-06-03,2026-11-30,2027-01-09,257644.12,2,101.58,519.95,253950.0,180,0,200,398709.42,1,historic
CLIENT_1580,2027-06-21,2027-12-18,2028-02-05,58960.27,3,106.87,519.95,213740.0,180,0,200,213740.0,1,historic
CLIENT_1580,2028-06-24,2028-12-21,2029-01-14,309281.31,2,75.34,519.95,188350.0,180,0,200,293674.87,1,historic
CLIENT_1580,2029-06-06,2030-06-01,2030-08-02,448807.49,2,256.81,519.95,642025.0,360,0,200,763075.45,1,historic
CLIENT_1580,2030-06-28,2031-06-23,2031-08-26,435916.87,4,140.45,519.95,491575.0,360,0,200,719801.94,1,historic
CLIENT_1580,2031-01-16,2032-01-11,2032-02-16,161014.54,5,236.98,519.95,426564.0,360,0,200,469532.63,1,historic
CLIENT_1580,2032-01-21,2033-01-15,2033-02-14,282030.03,5,179.01,519.95,322218.0,360,0,200,409830.96,1,historic
CLIENT_1580,2032-06-12,2032-12-09,2033-02-11,389413.3,4,99.53,519.95,348355.0,180,0,200,584523.67,1,historic
CLIENT_1580,2033-01-23,2034-01-18,2034-04-26,291765.01,6,74.39,519.95,111585.0,360,0,200,163363.81,1,historic
CLIENT_1580,2033-06-14,2033-12-11,2034-02-14,88189.08,4,137.12,519.95,479920.0,180,0,200,479920.0,1,historic
CLIENT_1580,2034-06-06,2034-12-03,2035-03-07,351865.9,3,208.59,519.95,417180.0,180,0,200,791816.32,1,historic
CLIENT_1581,2023-06-21,2024-06-15,2024-07-11,356116.82,1,208.91,803.59,626730.0,360,1,407,648234.19,1,first
CLIENT_1581,2024-01-19,2025-01-13,2025-05-02,428364.6,6,297.84,803.59,446760.0,360,0,303,888568.46,1,historic
CLIENT_1581,2024-06-18,2025-06-13,2025-09-12,66552.61,2,389.19,803.59,972975.0,360,0,202,972975.0,1,historic
CLIENT_1581,2025-01-14,2025-07-13,2025-09-14,165992.79,6,326.41,803.59,489615.0,180,0,200,492120.37,1,historic
CLIENT_1581,2025-06-19,2026-06-14,2026-08-30,480364.35,2,125.81,803.59,314525.0,360,0,200,358359.34,1,historic
CLIENT_1581,2026-01-08,2027-01-03,2027-03-24,397076.57,5,118.71,803.59,213678.0,360,0,200,239714.62,1,historic
CLIENT_1581,2027-01-25,2027-07-24,2027-10-19,486989.8,6,379.02,803.59,568530.0,180,0,200,896140.86,1,historic
CLIENT_1581,2027-06-24,2028-06-18,2028-08-17,450249.85,3,95.07,803.59,190140.0,360,0,200,362894.37,1,historic
CLIENT_1581,2028-01-19,2028-07-17,2028-09-09,144990.71,5,249.97,803.59,449946.0,180,0,200,449946.0,1,historic
CLIENT_1581,2029-01-10,2029-07-09,2029-10-21,215878.12,5,120.89,803.59,217602.0,180,0,200,238805.78,1,historic
CLIENT_1581,2029-06-06,2030-06-01,2030-05-29,398569.78,3,92.76,803.59,185520.0,360,0,200,313553.47,0,historic
CLIENT_1581,2030-06-03,2030-11-30,2031-01-03,74882.62,1,73.63,803.59,220890.0,180,0,234,224203.64,1,historic
CLIENT_1582,2020-06-23,2020-12-20,2020-12-21,477727.23,2,468.98,947.7,1172450.0,180,4,744,1243240.16,1,first
CLIENT_1582,2021-01-13,2021-07-12,2021-07-17,268356.56,6,323.27,947.7,484905.0,180,3,638,627686.48,1,historic
CLIENT_1582,2021-06-13,2022-06-08,2022-07-02,408365.57,1,151.06,947.7,453180.0,360,2,530,477857.45,1,historic
CLIENT_1582,2022-01-19,2022-07-18,2022-08-24,410623.58,5,215.36,947.7,387648.0,180,1,464,596602.26,1,historic
CLIENT_1582,2022-06-09,2023-06-04,2023-07-31,178755.32,4,351.67,947.7,1230845.0,360,1,408,1230845.0,1,historic
